"filename", "language", "JSON", "JSON with Comments", "Markdown", "JavaScript", "HTML", "CSS", "XML", "TypeScript", "TypeScript JSX", "comment", "blank", "total"
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/components/Timeline/StepCircle.jsx", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/components/Timeline/TimelineComponent.jsx", "JavaScript", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 2, 39
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/components/Timeline/data.js", "JavaScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/components/Timeline/useStep.jsx", "JavaScript", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 2, 47
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/components/TodoList.jsx", "JavaScript", 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 11, 144
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/components/data.js", "JavaScript", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 1, 51
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/components/listdata.js", "JavaScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 31
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/components/olddata.js", "JavaScript", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 1, 63
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/googleFetch/fetch.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 17, 88
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/hooks/scalableParse.js", "JavaScript", 0, 0, 0, 208, 0, 0, 0, 0, 0, 7, 31, 246
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/hooks/useImageLoaded.js", "JavaScript", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 4, 23
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/hooks/useLexicalNodeParse.js", "JavaScript", 0, 0, 0, 365, 0, 0, 0, 0, 0, 21, 53, 439
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/hooks/useScrollToTop.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/index.js", "JavaScript", 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 6, 46
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/layouts/CollabPageLayout.jsx", "JavaScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 2, 25
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/layouts/RootLayout.jsx", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 2, 26
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/Account.jsx", "JavaScript", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 14, 109
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/Dashboard.jsx", "JavaScript", 0, 0, 0, 300, 0, 0, 0, 0, 0, 18, 20, 338
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/GoogleLogin.jsx", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 17
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/LazyLoadDashboard.jsx", "JavaScript", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 6, 37
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/Login.jsx", "JavaScript", 0, 0, 0, 60, 0, 0, 0, 0, 0, 42, 4, 106
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/MasterTodoList.jsx", "JavaScript", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 9, 57
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageAllAttachments.jsx", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageChallenges.jsx", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageCurrentState.jsx", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageHome.jsx", "JavaScript", 0, 0, 0, 223, 0, 0, 0, 0, 0, 4, 18, 245
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageJourney.jsx", "JavaScript", 0, 0, 0, 116, 0, 0, 0, 0, 0, 18, 4, 138
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageLegalDocuments.jsx", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageNotes.jsx", "JavaScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 1, 4, 22
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPagePricing.jsx", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageProposals.jsx", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageQuestions.jsx", "JavaScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 3, 24
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageShowcase.jsx", "JavaScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 10, 5, 38
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageTeam.jsx", "JavaScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 14, 3, 34
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/collabs/CollabPageTimeline.jsx", "JavaScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/compliance/Privacy.jsx", "JavaScript", 0, 0, 0, 386, 0, 0, 0, 0, 0, 0, 6, 392
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/pages/compliance/TermsOfService.jsx", "JavaScript", 0, 0, 0, 574, 0, 0, 0, 0, 0, 0, 2, 576
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/privateRoute.jsx", "JavaScript", 0, 0, 0, 34, 0, 0, 0, 0, 0, 34, 10, 78
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/routes.jsx", "JavaScript", 0, 0, 0, 130, 0, 0, 0, 0, 0, 34, 11, 175
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/styles.css", "CSS", 0, 0, 0, 0, 0, 781, 0, 0, 0, 9, 145, 935
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/supabase/clientapp.js", "JavaScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 2, 5, 32
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/supabase/errors.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/src/util/helper.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 20, 4, 29
"/Users/johnchildseddy/Desktop/collab-react-app/collab-react/tsconfig.json", "JSON with Comments", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"Total", "-", 34428, 26, 33, 7695, 15, 1923, 79, 622, 1884, 2346, 1587, 50638
